"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"world","1","0x20","0x10","stl-vector","engravings","engraving*",""
"world","1","0x30","0x10","stl-vector","","padding","v0.34.01"
"world","1","0x40","0x20","compound","vermin","",""
"world","2","0x40","0x10","stl-vector","vermin.all","vermin*",""
"world","2","0x50","0x10","stl-vector","vermin.colonies","vermin*",""
"world","1","0x60","0x10","stl-vector","unk_3C","coord*",""
"world","1","0x70","0x10","stl-vector","unk_48","padding*",""
"world","1","0x80","0x10","stl-vector","unk_54","padding*",""
"world","1","0x90","0x10","stl-vector","unk_60","padding*",""
"world","1","0xa0","0x10","stl-vector","unk_6C","padding*",""
"world","1","0xb0","0x10","stl-vector","unk_78","padding*",""
"world","1","0xc0","0x10","stl-vector","constructions","construction*",""
"world","1","0xd0","0x10","stl-vector","unk_90","padding*",""
"world","1","0xe0","0x10","stl-vector","unk_9C","padding*",""
"world","1","0xf0","0x10","stl-vector","unk_A8","padding*",""
"world","1","0x100","0x10","stl-vector","unk_B4","padding*",""
"world","1","0x110","0x10","stl-vector","unk_C0","padding*",""
"world","1","0x120","0x10","stl-vector","unk_CC","padding*",""
"world","1","0x130","0x10","stl-vector","unk_D8","padding*",""
"world","1","0x140","0x10","stl-vector","unk_E4","padding*",""
"world","1","0x150","0x10","stl-vector","unk_F0","padding*",""
"world","1","0x160","0x10","stl-vector","unk_fc","padding*",""
"world","1","0x170","0x10","stl-vector","unk_108","padding*",""
"world","1","0x180","0x10","stl-vector","","padding","v0.34.01"
"world","1","0x190","0x10","stl-vector","populations","world::anon2*",""
"world::anon2","0","0x0","0x24","compound","","",""
"world::anon2","1","0x0","0x1","world_population_type","type","",""
"world::anon2","2","0x2","0x2","int16_t","race","",""
"world::anon2","2","0x2","0x2","int16_t","plant","",""
"world::anon2","1","0x4","0x4","int32_t","quantity","",""
"world::anon2","1","0x8","0x1","int8_t","unk_8","",""
"world::anon2","1","0xc","0x18","world_population_ref","population","",""
"world","1","0x1a0","0x10","stl-vector","manager_orders","manager_order*",""
"world","1","0x1b0","0x10","stl-vector","mandates","mandate*",""
"world","1","0x1c0","0x20","compound","entities","",""
"world","2","0x1c0","0x10","stl-vector","entities.all","historical_entity*",""
"world","2","0x1d0","0x10","stl-vector","entities.bad","historical_entity*",""
"world","1","0x1e0","0x13884","padding","","","0 bytes; same size on Windows"
"world","1","0x13a64","0x60","compound","units","",""
"world","2","0x13a64","0x10","stl-vector","units.all","unit*",""
"world","2","0x13a74","0x40","static-array","units.other","world::anon3",""
"world::anon3","0","0x0","0x10","stl-vector","","unit*",""
"world","2","0x13ab4","0x10","stl-vector","units.bad","unit*",""
"world","1","0x13ac4","0x10","stl-vector","unk_13a1c","padding*",""
"world","1","0x13ad4","0x10","stl-vector","art_images","art_image_collection*",""
"world","1","0x13ae4","0x20","compound","nemesis","",""
"world","2","0x13ae4","0x10","stl-vector","nemesis.all","nemesis_record*",""
"world","2","0x13af4","0x10","stl-vector","nemesis.bad","nemesis_record*",""
"world","1","0x13b04","0x1","bool","unk4","",""
"world","1","0x13b08","0x840","compound","items","",""
"world","2","0x13b08","0x10","stl-vector","items.all","item*",""
"world","2","0x13b18","0x810","static-array","items.other","world::anon4",""
"world::anon4","0","0x0","0x10","stl-vector","","item*",""
"world","3","0x13b18","0x10","stl-vector","items.other[ANY_FREE]","item*",""
"world","3","0x13b28","0x10","stl-vector","items.other[ANY_ARTIFACT]","item*",""
"world","3","0x13b38","0x10","stl-vector","items.other[WEAPON]","item*",""
"world","3","0x13b48","0x10","stl-vector","items.other[ANY_WEAPON]","item*",""
"world","3","0x13b58","0x10","stl-vector","items.other[ANY_SPIKE]","item*",""
"world","3","0x13b68","0x10","stl-vector","items.other[ANY_TRUE_ARMOR]","item*",""
"world","3","0x13b78","0x10","stl-vector","items.other[ANY_ARMOR_HELM]","item*",""
"world","3","0x13b88","0x10","stl-vector","items.other[ANY_ARMOR_SHOES]","item*",""
"world","3","0x13b98","0x10","stl-vector","items.other[SHIELD]","item*",""
"world","3","0x13ba8","0x10","stl-vector","items.other[ANY_ARMOR_GLOVES]","item*",""
"world","3","0x13bb8","0x10","stl-vector","items.other[ANY_ARMOR_PANTS]","item*",""
"world","3","0x13bc8","0x10","stl-vector","items.other[QUIVER]","item*",""
"world","3","0x13bd8","0x10","stl-vector","items.other[SPLINT]","item*",""
"world","3","0x13be8","0x10","stl-vector","items.other[ORTHOPEDIC_CAST]","item*",""
"world","3","0x13bf8","0x10","stl-vector","items.other[CRUTCH]","item*",""
"world","3","0x13c08","0x10","stl-vector","items.other[BACKPACK]","item*",""
"world","3","0x13c18","0x10","stl-vector","items.other[AMMO]","item*",""
"world","3","0x13c28","0x10","stl-vector","items.other[WOOD]","item*",""
"world","3","0x13c38","0x10","stl-vector","items.other[BOULDER]","item*",""
"world","3","0x13c48","0x10","stl-vector","items.other[ROCK]","item*",""
"world","3","0x13c58","0x10","stl-vector","items.other[ANY_REFUSE]","item*",""
"world","3","0x13c68","0x10","stl-vector","items.other[ANY_GOOD_FOOD]","item*",""
"world","3","0x13c78","0x10","stl-vector","items.other[ANY_GENERIC22]","item*",""
"world","3","0x13c88","0x10","stl-vector","items.other[ANY_GENERIC23]","item*",""
"world","3","0x13c98","0x10","stl-vector","items.other[ANY_GENERIC24]","item*",""
"world","3","0x13ca8","0x10","stl-vector","items.other[ANY_GENERIC25]","item*",""
"world","3","0x13cb8","0x10","stl-vector","items.other[ANY_GENERIC26]","item*",""
"world","3","0x13cc8","0x10","stl-vector","items.other[ANY_GENERIC27]","item*",""
"world","3","0x13cd8","0x10","stl-vector","items.other[ANY_GENERIC28]","item*",""
"world","3","0x13ce8","0x10","stl-vector","items.other[ANY_GENERIC29]","item*",""
"world","3","0x13cf8","0x10","stl-vector","items.other[ANY_GENERIC30]","item*",""
"world","3","0x13d08","0x10","stl-vector","items.other[ANY_GENERIC31]","item*",""
"world","3","0x13d18","0x10","stl-vector","items.other[ANY_CAN_ROT]","item*",""
"world","3","0x13d28","0x10","stl-vector","items.other[ANY_MURDERED]","item*",""
"world","3","0x13d38","0x10","stl-vector","items.other[ANY_DEAD_DWARF]","item*",""
"world","3","0x13d48","0x10","stl-vector","items.other[ANY_GENERIC35]","item*",""
"world","3","0x13d58","0x10","stl-vector","items.other[ANY_GENERIC36]","item*",""
"world","3","0x13d68","0x10","stl-vector","items.other[ANY_GENERIC37]","item*",""
"world","3","0x13d78","0x10","stl-vector","items.other[ANY_GENERIC38]","item*",""
"world","3","0x13d88","0x10","stl-vector","items.other[DOOR]","item*",""
"world","3","0x13d98","0x10","stl-vector","items.other[FLOODGATE]","item*",""
"world","3","0x13da8","0x10","stl-vector","items.other[HATCH_COVER]","item*",""
"world","3","0x13db8","0x10","stl-vector","items.other[GRATE]","item*",""
"world","3","0x13dc8","0x10","stl-vector","items.other[CAGE]","item*",""
"world","3","0x13dd8","0x10","stl-vector","items.other[FLASK]","item*",""
"world","3","0x13de8","0x10","stl-vector","items.other[WINDOW]","item*",""
"world","3","0x13df8","0x10","stl-vector","items.other[GOBLET]","item*",""
"world","3","0x13e08","0x10","stl-vector","items.other[INSTRUMENT]","item*",""
"world","3","0x13e18","0x10","stl-vector","items.other[TOY]","item*",""
"world","3","0x13e28","0x10","stl-vector","items.other[TOOL]","item*",""
"world","3","0x13e38","0x10","stl-vector","items.other[BUCKET]","item*",""
"world","3","0x13e48","0x10","stl-vector","items.other[BARREL]","item*",""
"world","3","0x13e58","0x10","stl-vector","items.other[CHAIN]","item*",""
"world","3","0x13e68","0x10","stl-vector","items.other[ANIMALTRAP]","item*",""
"world","3","0x13e78","0x10","stl-vector","items.other[BED]","item*",""
"world","3","0x13e88","0x10","stl-vector","items.other[TRACTION_BENCH]","item*",""
"world","3","0x13e98","0x10","stl-vector","items.other[CHAIR]","item*",""
"world","3","0x13ea8","0x10","stl-vector","items.other[COFFIN]","item*",""
"world","3","0x13eb8","0x10","stl-vector","items.other[TABLE]","item*",""
"world","3","0x13ec8","0x10","stl-vector","items.other[STATUE]","item*",""
"world","3","0x13ed8","0x10","stl-vector","items.other[SLAB]","item*",""
"world","3","0x13ee8","0x10","stl-vector","items.other[QUERN]","item*",""
"world","3","0x13ef8","0x10","stl-vector","items.other[MILLSTONE]","item*",""
"world","3","0x13f08","0x10","stl-vector","items.other[BOX]","item*",""
"world","3","0x13f18","0x10","stl-vector","items.other[BIN]","item*",""
"world","3","0x13f28","0x10","stl-vector","items.other[ARMORSTAND]","item*",""
"world","3","0x13f38","0x10","stl-vector","items.other[WEAPONRACK]","item*",""
"world","3","0x13f48","0x10","stl-vector","items.other[CABINET]","item*",""
"world","3","0x13f58","0x10","stl-vector","items.other[ANVIL]","item*",""
"world","3","0x13f68","0x10","stl-vector","items.other[CATAPULTPARTS]","item*",""
"world","3","0x13f78","0x10","stl-vector","items.other[BALLISTAPARTS]","item*",""
"world","3","0x13f88","0x10","stl-vector","items.other[SIEGEAMMO]","item*",""
"world","3","0x13f98","0x10","stl-vector","items.other[TRAPPARTS]","item*",""
"world","3","0x13fa8","0x10","stl-vector","items.other[ANY_WEBS]","item*",""
"world","3","0x13fb8","0x10","stl-vector","items.other[PIPE_SECTION]","item*",""
"world","3","0x13fc8","0x10","stl-vector","items.other[ANY_ITEM_FLAG_800]","item*",""
"world","3","0x13fd8","0x10","stl-vector","items.other[ANY_IN_CONSTRUCTION]","item*",""
"world","3","0x13fe8","0x10","stl-vector","items.other[DRINK]","item*",""
"world","3","0x13ff8","0x10","stl-vector","items.other[ANY_DRINK]","item*",""
"world","3","0x14008","0x10","stl-vector","items.other[LIQUID_MISC]","item*",""
"world","3","0x14018","0x10","stl-vector","items.other[POWDER_MISC]","item*",""
"world","3","0x14028","0x10","stl-vector","items.other[ANY_GENERIC81]","item*",""
"world","3","0x14038","0x10","stl-vector","items.other[ANY_GENERIC82]","item*",""
"world","3","0x14048","0x10","stl-vector","items.other[VERMIN]","item*",""
"world","3","0x14058","0x10","stl-vector","items.other[PET]","item*",""
"world","3","0x14068","0x10","stl-vector","items.other[ANY_CRITTER]","item*",""
"world","3","0x14078","0x10","stl-vector","items.other[COIN]","item*",""
"world","3","0x14088","0x10","stl-vector","items.other[GLOB]","item*",""
"world","3","0x14098","0x10","stl-vector","items.other[TRAPCOMP]","item*",""
"world","3","0x140a8","0x10","stl-vector","items.other[BAR]","item*",""
"world","3","0x140b8","0x10","stl-vector","items.other[SMALLGEM]","item*",""
"world","3","0x140c8","0x10","stl-vector","items.other[BLOCKS]","item*",""
"world","3","0x140d8","0x10","stl-vector","items.other[ROUGH]","item*",""
"world","3","0x140e8","0x10","stl-vector","items.other[CORPSE]","item*",""
"world","3","0x140f8","0x10","stl-vector","items.other[FIGURINE]","item*",""
"world","3","0x14108","0x10","stl-vector","items.other[AMULET]","item*",""
"world","3","0x14118","0x10","stl-vector","items.other[SCEPTER]","item*",""
"world","3","0x14128","0x10","stl-vector","items.other[CROWN]","item*",""
"world","3","0x14138","0x10","stl-vector","items.other[RING]","item*",""
"world","3","0x14148","0x10","stl-vector","items.other[EARRING]","item*",""
"world","3","0x14158","0x10","stl-vector","items.other[BRACELET]","item*",""
"world","3","0x14168","0x10","stl-vector","items.other[GEM]","item*",""
"world","3","0x14178","0x10","stl-vector","items.other[CORPSEPIECE]","item*",""
"world","3","0x14188","0x10","stl-vector","items.other[REMAINS]","item*",""
"world","3","0x14198","0x10","stl-vector","items.other[MEAT]","item*",""
"world","3","0x141a8","0x10","stl-vector","items.other[FISH]","item*",""
"world","3","0x141b8","0x10","stl-vector","items.other[FISH_RAW]","item*",""
"world","3","0x141c8","0x10","stl-vector","items.other[EGG]","item*",""
"world","3","0x141d8","0x10","stl-vector","items.other[SEEDS]","item*",""
"world","3","0x141e8","0x10","stl-vector","items.other[PLANT]","item*",""
"world","3","0x141f8","0x10","stl-vector","items.other[SKIN_TANNED]","item*",""
"world","3","0x14208","0x10","stl-vector","items.other[LEAVES]","item*",""
"world","3","0x14218","0x10","stl-vector","items.other[THREAD]","item*",""
"world","3","0x14228","0x10","stl-vector","items.other[CLOTH]","item*",""
"world","3","0x14238","0x10","stl-vector","items.other[TOTEM]","item*",""
"world","3","0x14248","0x10","stl-vector","items.other[PANTS]","item*",""
"world","3","0x14258","0x10","stl-vector","items.other[CHEESE]","item*",""
"world","3","0x14268","0x10","stl-vector","items.other[FOOD]","item*",""
"world","3","0x14278","0x10","stl-vector","items.other[BALLISTAARROWHEAD]","item*",""
"world","3","0x14288","0x10","stl-vector","items.other[ARMOR]","item*",""
"world","3","0x14298","0x10","stl-vector","items.other[SHOES]","item*",""
"world","3","0x142a8","0x10","stl-vector","items.other[HELM]","item*",""
"world","3","0x142b8","0x10","stl-vector","items.other[GLOVES]","item*",""
"world","3","0x142c8","0x10","stl-vector","items.other[ANY_GENERIC123]","item*",""
"world","3","0x142d8","0x10","stl-vector","items.other[FOOD_STORAGE]","item*",""
"world","3","0x142e8","0x10","stl-vector","items.other[UNKNOWN_125]","item*",""
"world","3","0x142f8","0x10","stl-vector","items.other[UNKNOWN_126]","item*",""
"world","3","0x14308","0x10","stl-vector","items.other[BAD]","item*",""
"world","3","0x14318","0x10","stl-vector","items.other[128]","item*",""
"world","2","0x14328","0x10","stl-vector","items.bad","item*",""
"world","2","0x14338","0x10","stl-vector","items.bad_tag","int32_t",""
"world","1","0x14348","0x20","compound","artifacts","",""
"world","2","0x14348","0x10","stl-vector","artifacts.all","artifact_record*",""
"world","2","0x14358","0x10","stl-vector","artifacts.bad","artifact_record*",""
"world","1","0x14368","0xc","job_list_link","job_list","",""
"world","1","0x14374","0xc","proj_list_link","proj_list","",""
"world","1","0x14380","0x580","compound","buildings","",""
"world","2","0x14380","0x10","stl-vector","buildings.all","building*",""
"world","2","0x14390","0x560","static-array","buildings.other","world::anon5",""
"world::anon5","0","0x0","0x10","stl-vector","","building*",""
"world","2","0x148f0","0x10","stl-vector","buildings.bad","building*",""
"world","1","0x14900","0x1","bool","unk5a","",""
"world","1","0x14901","0x1","bool","unk5b","",""
"world","1","0x14904","0x20","compound","machines","",""
"world","2","0x14904","0x10","stl-vector","machines.all","machine*",""
"world","2","0x14914","0x10","stl-vector","machines.bad","machine*",""
"world","1","0x14924","0x20","compound","unk_144d4","",""
"world","2","0x14924","0x10","stl-vector","unk_144d4.all","padding*",""
"world","2","0x14934","0x10","stl-vector","unk_144d4.bad","padding*",""
"world","1","0x14944","0x54","padding","","",""
"world","1","0x14998","0xb8","compound","unk_material_info_14540","",""
"world","2","0x14998","0x10","stl-vector","unk_material_info_14540.unk_plant_1","bool",""
"world","2","0x149a8","0x10","stl-vector","unk_material_info_14540.unk_plant_2","bool",""
"world","2","0x149b8","0x10","stl-vector","unk_material_info_14540.unk_creature_1","bool",""
"world","2","0x149c8","0x10","stl-vector","unk_material_info_14540.unk_creature_2","bool",""
"world","2","0x149d8","0x10","stl-vector","unk_material_info_14540.unk_creature_3","bool",""
"world","2","0x149e8","0x10","stl-vector","unk_material_info_14540.unk_plant_3","bool",""
"world","2","0x149f8","0x10","stl-vector","unk_material_info_14540.unk_plant_4","bool",""
"world","2","0x14a08","0x8","padding","unk_material_info_14540","","0"
"world","2","0x14a10","0x10","stl-vector","unk_material_info_14540.unk_plant_5","bool",""
"world","2","0x14a20","0x10","stl-vector","unk_material_info_14540.unk_creature_4","bool",""
"world","2","0x14a30","0x10","stl-vector","unk_material_info_14540.unk_builtin","bool",""
"world","2","0x14a40","0x10","padding","unk_material_info_14540","","0"
"world","1","0x14a50","0x60","compound","plants","",""
"world","2","0x14a50","0x10","stl-vector","plants.all","plant*",""
"world","2","0x14a60","0x50","static-array","plants.other","world::anon6",""
"world::anon6","0","0x0","0x10","stl-vector","","plant*",""
"world","1","0x14ab0","0xc","padding","unk_14618","","linked list"
"world","1","0x14abc","0x1f4","padding","","","bool array?"
"world","1","0x14cb0","0x3d090","static-array","unk_14818","int8_t",""
"world","1","0x51d40","0x4","int32_t","unk_518a8","",""
"world","1","0x51d44","0x20","compound","unk_518ac","",""
"world","2","0x51d44","0x10","stl-vector","unk_518ac.all","padding*",""
"world","2","0x51d54","0x10","stl-vector","unk_518ac.bad","padding*",""
"world","1","0x51d64","0x20","compound","squads","",""
"world","2","0x51d64","0x10","stl-vector","squads.all","squad*",""
"world","2","0x51d74","0x10","stl-vector","squads.bad","squad*",""
"world","1","0x51d84","0x20","compound","unk_518dc","",""
"world","2","0x51d84","0x10","stl-vector","unk_518dc.all","padding*",""
"world","2","0x51d94","0x10","stl-vector","unk_518dc.bad","padding*",""
"world","1","0x51da4","0x20","compound","activities","",""
"world","2","0x51da4","0x10","stl-vector","activities.all","activity_entry*",""
"world","2","0x51db4","0x10","stl-vector","activities.bad","activity_entry*",""
"world","1","0x51dc4","0x394c","compound","status","",""
"world","2","0x51dc4","0x10","stl-vector","status.reports","report*",""
"world","2","0x51dd4","0x10","stl-vector","status.announcements","report*",""
"world","2","0x51de4","0x10","stl-vector","status.popups","popup_message*",""
"world","2","0x51df4","0x4","int32_t","status.next_report_id","",""
