"Global","Level","Address","Size","Field Type","Field Name","Elt Type","Comment"
"world","4","0x96be7fa","0x2","int16_t","world.unk_5a39c.unk[27].y","",""
"world","4","0x96be7fc","0x4","int32_t","world.unk_5a39c.unk[27].z","",""
"world","4","0x96be800","0x2","uint16_t","world.unk_5a39c.unk[28].unk1a","",""
"world","4","0x96be802","0x2","uint16_t","world.unk_5a39c.unk[28].tag","",""
"world","4","0x96be804","0x4","int32_t","world.unk_5a39c.unk[28].unk2","",""
"world","4","0x96be808","0x2","int16_t","world.unk_5a39c.unk[28].x","",""
"world","4","0x96be80a","0x2","int16_t","world.unk_5a39c.unk[28].y","",""
"world","4","0x96be80c","0x4","int32_t","world.unk_5a39c.unk[28].z","",""
"world","4","0x96be810","0x2","uint16_t","world.unk_5a39c.unk[29].unk1a","",""
"world","4","0x96be812","0x2","uint16_t","world.unk_5a39c.unk[29].tag","",""
"world","4","0x96be814","0x4","int32_t","world.unk_5a39c.unk[29].unk2","",""
"world","4","0x96be818","0x2","int16_t","world.unk_5a39c.unk[29].x","",""
"world","4","0x96be81a","0x2","int16_t","world.unk_5a39c.unk[29].y","",""
"world","4","0x96be81c","0x4","int32_t","world.unk_5a39c.unk[29].z","",""
"world","4","0x96be820","0x2","uint16_t","world.unk_5a39c.unk[30].unk1a","",""
"world","4","0x96be822","0x2","uint16_t","world.unk_5a39c.unk[30].tag","",""
"world","4","0x96be824","0x4","int32_t","world.unk_5a39c.unk[30].unk2","",""
"world","4","0x96be828","0x2","int16_t","world.unk_5a39c.unk[30].x","",""
"world","4","0x96be82a","0x2","int16_t","world.unk_5a39c.unk[30].y","",""
"world","4","0x96be82c","0x4","int32_t","world.unk_5a39c.unk[30].z","",""
"world","4","0x96be830","0x2","uint16_t","world.unk_5a39c.unk[31].unk1a","",""
"world","4","0x96be832","0x2","uint16_t","world.unk_5a39c.unk[31].tag","",""
"world","4","0x96be834","0x4","int32_t","world.unk_5a39c.unk[31].unk2","",""
"world","4","0x96be838","0x2","int16_t","world.unk_5a39c.unk[31].x","",""
"world","4","0x96be83a","0x2","int16_t","world.unk_5a39c.unk[31].y","",""
"world","4","0x96be83c","0x4","int32_t","world.unk_5a39c.unk[31].z","",""
"world","4","0x96be840","0x2","uint16_t","world.unk_5a39c.unk[32].unk1a","",""
"world","4","0x96be842","0x2","uint16_t","world.unk_5a39c.unk[32].tag","",""
"world","4","0x96be844","0x4","int32_t","world.unk_5a39c.unk[32].unk2","",""
"world","4","0x96be848","0x2","int16_t","world.unk_5a39c.unk[32].x","",""
"world","4","0x96be84a","0x2","int16_t","world.unk_5a39c.unk[32].y","",""
"world","4","0x96be84c","0x4","int32_t","world.unk_5a39c.unk[32].z","",""
"world","4","0x96be850","0x2","uint16_t","world.unk_5a39c.unk[33].unk1a","",""
"world","4","0x96be852","0x2","uint16_t","world.unk_5a39c.unk[33].tag","",""
"world","4","0x96be854","0x4","int32_t","world.unk_5a39c.unk[33].unk2","",""
"world","4","0x96be858","0x2","int16_t","world.unk_5a39c.unk[33].x","",""
"world","4","0x96be85a","0x2","int16_t","world.unk_5a39c.unk[33].y","",""
"world","4","0x96be85c","0x4","int32_t","world.unk_5a39c.unk[33].z","",""
"world","4","0x96be860","0x2","uint16_t","world.unk_5a39c.unk[34].unk1a","",""
"world","4","0x96be862","0x2","uint16_t","world.unk_5a39c.unk[34].tag","",""
"world","4","0x96be864","0x4","int32_t","world.unk_5a39c.unk[34].unk2","",""
"world","4","0x96be868","0x2","int16_t","world.unk_5a39c.unk[34].x","",""
"world","4","0x96be86a","0x2","int16_t","world.unk_5a39c.unk[34].y","",""
"world","4","0x96be86c","0x4","int32_t","world.unk_5a39c.unk[34].z","",""
"world","4","0x96be870","0x2","uint16_t","world.unk_5a39c.unk[35].unk1a","",""
"world","4","0x96be872","0x2","uint16_t","world.unk_5a39c.unk[35].tag","",""
"world","4","0x96be874","0x4","int32_t","world.unk_5a39c.unk[35].unk2","",""
"world","4","0x96be878","0x2","int16_t","world.unk_5a39c.unk[35].x","",""
"world","4","0x96be87a","0x2","int16_t","world.unk_5a39c.unk[35].y","",""
"world","4","0x96be87c","0x4","int32_t","world.unk_5a39c.unk[35].z","",""
"world","4","0x96be880","0x2","uint16_t","world.unk_5a39c.unk[36].unk1a","",""
"world","4","0x96be882","0x2","uint16_t","world.unk_5a39c.unk[36].tag","",""
"world","4","0x96be884","0x4","int32_t","world.unk_5a39c.unk[36].unk2","",""
"world","4","0x96be888","0x2","int16_t","world.unk_5a39c.unk[36].x","",""
"world","4","0x96be88a","0x2","int16_t","world.unk_5a39c.unk[36].y","",""
"world","4","0x96be88c","0x4","int32_t","world.unk_5a39c.unk[36].z","",""
"world","4","0x96be890","0x2","uint16_t","world.unk_5a39c.unk[37].unk1a","",""
"world","4","0x96be892","0x2","uint16_t","world.unk_5a39c.unk[37].tag","",""
"world","4","0x96be894","0x4","int32_t","world.unk_5a39c.unk[37].unk2","",""
"world","4","0x96be898","0x2","int16_t","world.unk_5a39c.unk[37].x","",""
"world","4","0x96be89a","0x2","int16_t","world.unk_5a39c.unk[37].y","",""
"world","4","0x96be89c","0x4","int32_t","world.unk_5a39c.unk[37].z","",""
"world","4","0x96be8a0","0x2","uint16_t","world.unk_5a39c.unk[38].unk1a","",""
"world","4","0x96be8a2","0x2","uint16_t","world.unk_5a39c.unk[38].tag","",""
"world","4","0x96be8a4","0x4","int32_t","world.unk_5a39c.unk[38].unk2","",""
"world","4","0x96be8a8","0x2","int16_t","world.unk_5a39c.unk[38].x","",""
"world","4","0x96be8aa","0x2","int16_t","world.unk_5a39c.unk[38].y","",""
"world","4","0x96be8ac","0x4","int32_t","world.unk_5a39c.unk[38].z","",""
"world","4","0x96be8b0","0x2","uint16_t","world.unk_5a39c.unk[39].unk1a","",""
"world","4","0x96be8b2","0x2","uint16_t","world.unk_5a39c.unk[39].tag","",""
"world","4","0x96be8b4","0x4","int32_t","world.unk_5a39c.unk[39].unk2","",""
"world","4","0x96be8b8","0x2","int16_t","world.unk_5a39c.unk[39].x","",""
"world","4","0x96be8ba","0x2","int16_t","world.unk_5a39c.unk[39].y","",""
"world","4","0x96be8bc","0x4","int32_t","world.unk_5a39c.unk[39].z","",""
"world","4","0x96be8c0","0x2","uint16_t","world.unk_5a39c.unk[40].unk1a","",""
"world","4","0x96be8c2","0x2","uint16_t","world.unk_5a39c.unk[40].tag","",""
"world","4","0x96be8c4","0x4","int32_t","world.unk_5a39c.unk[40].unk2","",""
"world","4","0x96be8c8","0x2","int16_t","world.unk_5a39c.unk[40].x","",""
"world","4","0x96be8ca","0x2","int16_t","world.unk_5a39c.unk[40].y","",""
"world","4","0x96be8cc","0x4","int32_t","world.unk_5a39c.unk[40].z","",""
"world","4","0x96be8d0","0x2","uint16_t","world.unk_5a39c.unk[41].unk1a","",""
"world","4","0x96be8d2","0x2","uint16_t","world.unk_5a39c.unk[41].tag","",""
"world","4","0x96be8d4","0x4","int32_t","world.unk_5a39c.unk[41].unk2","",""
"world","4","0x96be8d8","0x2","int16_t","world.unk_5a39c.unk[41].x","",""
"world","4","0x96be8da","0x2","int16_t","world.unk_5a39c.unk[41].y","",""
"world","4","0x96be8dc","0x4","int32_t","world.unk_5a39c.unk[41].z","",""
"world","4","0x96be8e0","0x2","uint16_t","world.unk_5a39c.unk[42].unk1a","",""
"world","4","0x96be8e2","0x2","uint16_t","world.unk_5a39c.unk[42].tag","",""
"world","4","0x96be8e4","0x4","int32_t","world.unk_5a39c.unk[42].unk2","",""
"world","4","0x96be8e8","0x2","int16_t","world.unk_5a39c.unk[42].x","",""
"world","4","0x96be8ea","0x2","int16_t","world.unk_5a39c.unk[42].y","",""
"world","4","0x96be8ec","0x4","int32_t","world.unk_5a39c.unk[42].z","",""
"world","4","0x96be8f0","0x2","uint16_t","world.unk_5a39c.unk[43].unk1a","",""
"world","4","0x96be8f2","0x2","uint16_t","world.unk_5a39c.unk[43].tag","",""
"world","4","0x96be8f4","0x4","int32_t","world.unk_5a39c.unk[43].unk2","",""
"world","4","0x96be8f8","0x2","int16_t","world.unk_5a39c.unk[43].x","",""
"world","4","0x96be8fa","0x2","int16_t","world.unk_5a39c.unk[43].y","",""
"world","4","0x96be8fc","0x4","int32_t","world.unk_5a39c.unk[43].z","",""
"world","4","0x96be900","0x2","uint16_t","world.unk_5a39c.unk[44].unk1a","",""
"world","4","0x96be902","0x2","uint16_t","world.unk_5a39c.unk[44].tag","",""
"world","4","0x96be904","0x4","int32_t","world.unk_5a39c.unk[44].unk2","",""
"world","4","0x96be908","0x2","int16_t","world.unk_5a39c.unk[44].x","",""
"world","4","0x96be90a","0x2","int16_t","world.unk_5a39c.unk[44].y","",""
"world","4","0x96be90c","0x4","int32_t","world.unk_5a39c.unk[44].z","",""
"world","4","0x96be910","0x2","uint16_t","world.unk_5a39c.unk[45].unk1a","",""
"world","4","0x96be912","0x2","uint16_t","world.unk_5a39c.unk[45].tag","",""
"world","4","0x96be914","0x4","int32_t","world.unk_5a39c.unk[45].unk2","",""
"world","4","0x96be918","0x2","int16_t","world.unk_5a39c.unk[45].x","",""
"world","4","0x96be91a","0x2","int16_t","world.unk_5a39c.unk[45].y","",""
"world","4","0x96be91c","0x4","int32_t","world.unk_5a39c.unk[45].z","",""
"world","4","0x96be920","0x2","uint16_t","world.unk_5a39c.unk[46].unk1a","",""
"world","4","0x96be922","0x2","uint16_t","world.unk_5a39c.unk[46].tag","",""
"world","4","0x96be924","0x4","int32_t","world.unk_5a39c.unk[46].unk2","",""
"world","4","0x96be928","0x2","int16_t","world.unk_5a39c.unk[46].x","",""
"world","4","0x96be92a","0x2","int16_t","world.unk_5a39c.unk[46].y","",""
"world","4","0x96be92c","0x4","int32_t","world.unk_5a39c.unk[46].z","",""
"world","4","0x96be930","0x2","uint16_t","world.unk_5a39c.unk[47].unk1a","",""
"world","4","0x96be932","0x2","uint16_t","world.unk_5a39c.unk[47].tag","",""
"world","4","0x96be934","0x4","int32_t","world.unk_5a39c.unk[47].unk2","",""
"world","4","0x96be938","0x2","int16_t","world.unk_5a39c.unk[47].x","",""
"world","4","0x96be93a","0x2","int16_t","world.unk_5a39c.unk[47].y","",""
"world","4","0x96be93c","0x4","int32_t","world.unk_5a39c.unk[47].z","",""
"world","4","0x96be940","0x2","uint16_t","world.unk_5a39c.unk[48].unk1a","",""
"world","4","0x96be942","0x2","uint16_t","world.unk_5a39c.unk[48].tag","",""
"world","4","0x96be944","0x4","int32_t","world.unk_5a39c.unk[48].unk2","",""
"world","4","0x96be948","0x2","int16_t","world.unk_5a39c.unk[48].x","",""
"world","4","0x96be94a","0x2","int16_t","world.unk_5a39c.unk[48].y","",""
"world","4","0x96be94c","0x4","int32_t","world.unk_5a39c.unk[48].z","",""
"world","4","0x96be950","0x2","uint16_t","world.unk_5a39c.unk[49].unk1a","",""
"world","4","0x96be952","0x2","uint16_t","world.unk_5a39c.unk[49].tag","",""
"world","4","0x96be954","0x4","int32_t","world.unk_5a39c.unk[49].unk2","",""
"world","4","0x96be958","0x2","int16_t","world.unk_5a39c.unk[49].x","",""
"world","4","0x96be95a","0x2","int16_t","world.unk_5a39c.unk[49].y","",""
"world","4","0x96be95c","0x4","int32_t","world.unk_5a39c.unk[49].z","",""
"world","4","0x96be960","0x2","uint16_t","world.unk_5a39c.unk[50].unk1a","",""
"world","4","0x96be962","0x2","uint16_t","world.unk_5a39c.unk[50].tag","",""
"world","4","0x96be964","0x4","int32_t","world.unk_5a39c.unk[50].unk2","",""
"world","4","0x96be968","0x2","int16_t","world.unk_5a39c.unk[50].x","",""
"world","4","0x96be96a","0x2","int16_t","world.unk_5a39c.unk[50].y","",""
"world","4","0x96be96c","0x4","int32_t","world.unk_5a39c.unk[50].z","",""
"world","4","0x96be970","0x2","uint16_t","world.unk_5a39c.unk[51].unk1a","",""
"world","4","0x96be972","0x2","uint16_t","world.unk_5a39c.unk[51].tag","",""
"world","4","0x96be974","0x4","int32_t","world.unk_5a39c.unk[51].unk2","",""
"world","4","0x96be978","0x2","int16_t","world.unk_5a39c.unk[51].x","",""
"world","4","0x96be97a","0x2","int16_t","world.unk_5a39c.unk[51].y","",""
"world","4","0x96be97c","0x4","int32_t","world.unk_5a39c.unk[51].z","",""
"world","4","0x96be980","0x2","uint16_t","world.unk_5a39c.unk[52].unk1a","",""
"world","4","0x96be982","0x2","uint16_t","world.unk_5a39c.unk[52].tag","",""
"world","4","0x96be984","0x4","int32_t","world.unk_5a39c.unk[52].unk2","",""
"world","4","0x96be988","0x2","int16_t","world.unk_5a39c.unk[52].x","",""
"world","4","0x96be98a","0x2","int16_t","world.unk_5a39c.unk[52].y","",""
"world","4","0x96be98c","0x4","int32_t","world.unk_5a39c.unk[52].z","",""
"world","4","0x96be990","0x2","uint16_t","world.unk_5a39c.unk[53].unk1a","",""
"world","4","0x96be992","0x2","uint16_t","world.unk_5a39c.unk[53].tag","",""
"world","4","0x96be994","0x4","int32_t","world.unk_5a39c.unk[53].unk2","",""
"world","4","0x96be998","0x2","int16_t","world.unk_5a39c.unk[53].x","",""
"world","4","0x96be99a","0x2","int16_t","world.unk_5a39c.unk[53].y","",""
"world","4","0x96be99c","0x4","int32_t","world.unk_5a39c.unk[53].z","",""
"world","4","0x96be9a0","0x2","uint16_t","world.unk_5a39c.unk[54].unk1a","",""
"world","4","0x96be9a2","0x2","uint16_t","world.unk_5a39c.unk[54].tag","",""
"world","4","0x96be9a4","0x4","int32_t","world.unk_5a39c.unk[54].unk2","",""
"world","4","0x96be9a8","0x2","int16_t","world.unk_5a39c.unk[54].x","",""
"world","4","0x96be9aa","0x2","int16_t","world.unk_5a39c.unk[54].y","",""
"world","4","0x96be9ac","0x4","int32_t","world.unk_5a39c.unk[54].z","",""
"world","4","0x96be9b0","0x2","uint16_t","world.unk_5a39c.unk[55].unk1a","",""
"world","4","0x96be9b2","0x2","uint16_t","world.unk_5a39c.unk[55].tag","",""
"world","4","0x96be9b4","0x4","int32_t","world.unk_5a39c.unk[55].unk2","",""
"world","4","0x96be9b8","0x2","int16_t","world.unk_5a39c.unk[55].x","",""
"world","4","0x96be9ba","0x2","int16_t","world.unk_5a39c.unk[55].y","",""
"world","4","0x96be9bc","0x4","int32_t","world.unk_5a39c.unk[55].z","",""
"world","4","0x96be9c0","0x2","uint16_t","world.unk_5a39c.unk[56].unk1a","",""
"world","4","0x96be9c2","0x2","uint16_t","world.unk_5a39c.unk[56].tag","",""
"world","4","0x96be9c4","0x4","int32_t","world.unk_5a39c.unk[56].unk2","",""
"world","4","0x96be9c8","0x2","int16_t","world.unk_5a39c.unk[56].x","",""
"world","4","0x96be9ca","0x2","int16_t","world.unk_5a39c.unk[56].y","",""
"world","4","0x96be9cc","0x4","int32_t","world.unk_5a39c.unk[56].z","",""
"world","4","0x96be9d0","0x2","uint16_t","world.unk_5a39c.unk[57].unk1a","",""
"world","4","0x96be9d2","0x2","uint16_t","world.unk_5a39c.unk[57].tag","",""
"world","4","0x96be9d4","0x4","int32_t","world.unk_5a39c.unk[57].unk2","",""
"world","4","0x96be9d8","0x2","int16_t","world.unk_5a39c.unk[57].x","",""
"world","4","0x96be9da","0x2","int16_t","world.unk_5a39c.unk[57].y","",""
"world","4","0x96be9dc","0x4","int32_t","world.unk_5a39c.unk[57].z","",""
"world","4","0x96be9e0","0x2","uint16_t","world.unk_5a39c.unk[58].unk1a","",""
"world","4","0x96be9e2","0x2","uint16_t","world.unk_5a39c.unk[58].tag","",""
"world","4","0x96be9e4","0x4","int32_t","world.unk_5a39c.unk[58].unk2","",""
"world","4","0x96be9e8","0x2","int16_t","world.unk_5a39c.unk[58].x","",""
"world","4","0x96be9ea","0x2","int16_t","world.unk_5a39c.unk[58].y","",""
"world","4","0x96be9ec","0x4","int32_t","world.unk_5a39c.unk[58].z","",""
"world","4","0x96be9f0","0x2","uint16_t","world.unk_5a39c.unk[59].unk1a","",""
"world","4","0x96be9f2","0x2","uint16_t","world.unk_5a39c.unk[59].tag","",""
"world","4","0x96be9f4","0x4","int32_t","world.unk_5a39c.unk[59].unk2","",""
"world","4","0x96be9f8","0x2","int16_t","world.unk_5a39c.unk[59].x","",""
"world","4","0x96be9fa","0x2","int16_t","world.unk_5a39c.unk[59].y","",""
"world","4","0x96be9fc","0x4","int32_t","world.unk_5a39c.unk[59].z","",""
"world","4","0x96bea00","0x2","uint16_t","world.unk_5a39c.unk[60].unk1a","",""
"world","4","0x96bea02","0x2","uint16_t","world.unk_5a39c.unk[60].tag","",""
"world","4","0x96bea04","0x4","int32_t","world.unk_5a39c.unk[60].unk2","",""
"world","4","0x96bea08","0x2","int16_t","world.unk_5a39c.unk[60].x","",""
"world","4","0x96bea0a","0x2","int16_t","world.unk_5a39c.unk[60].y","",""
"world","4","0x96bea0c","0x4","int32_t","world.unk_5a39c.unk[60].z","",""
"world","4","0x96bea10","0x2","uint16_t","world.unk_5a39c.unk[61].unk1a","",""
"world","4","0x96bea12","0x2","uint16_t","world.unk_5a39c.unk[61].tag","",""
"world","4","0x96bea14","0x4","int32_t","world.unk_5a39c.unk[61].unk2","",""
"world","4","0x96bea18","0x2","int16_t","world.unk_5a39c.unk[61].x","",""
"world","4","0x96bea1a","0x2","int16_t","world.unk_5a39c.unk[61].y","",""
"world","4","0x96bea1c","0x4","int32_t","world.unk_5a39c.unk[61].z","",""
"world","4","0x96bea20","0x2","uint16_t","world.unk_5a39c.unk[62].unk1a","",""
"world","4","0x96bea22","0x2","uint16_t","world.unk_5a39c.unk[62].tag","",""
"world","4","0x96bea24","0x4","int32_t","world.unk_5a39c.unk[62].unk2","",""
"world","4","0x96bea28","0x2","int16_t","world.unk_5a39c.unk[62].x","",""
"world","4","0x96bea2a","0x2","int16_t","world.unk_5a39c.unk[62].y","",""
"world","4","0x96bea2c","0x4","int32_t","world.unk_5a39c.unk[62].z","",""
"world","4","0x96bea30","0x2","uint16_t","world.unk_5a39c.unk[63].unk1a","",""
"world","4","0x96bea32","0x2","uint16_t","world.unk_5a39c.unk[63].tag","",""
"world","4","0x96bea34","0x4","int32_t","world.unk_5a39c.unk[63].unk2","",""
"world","4","0x96bea38","0x2","int16_t","world.unk_5a39c.unk[63].x","",""
"world","4","0x96bea3a","0x2","int16_t","world.unk_5a39c.unk[63].y","",""
"world","4","0x96bea3c","0x4","int32_t","world.unk_5a39c.unk[63].z","",""
"world","4","0x96bea40","0x2","uint16_t","world.unk_5a39c.unk[64].unk1a","",""
"world","4","0x96bea42","0x2","uint16_t","world.unk_5a39c.unk[64].tag","",""
"world","4","0x96bea44","0x4","int32_t","world.unk_5a39c.unk[64].unk2","",""
"world","4","0x96bea48","0x2","int16_t","world.unk_5a39c.unk[64].x","",""
"world","4","0x96bea4a","0x2","int16_t","world.unk_5a39c.unk[64].y","",""
"world","4","0x96bea4c","0x4","int32_t","world.unk_5a39c.unk[64].z","",""
"world","4","0x96bea50","0x2","uint16_t","world.unk_5a39c.unk[65].unk1a","",""
"world","4","0x96bea52","0x2","uint16_t","world.unk_5a39c.unk[65].tag","",""
"world","4","0x96bea54","0x4","int32_t","world.unk_5a39c.unk[65].unk2","",""
"world","4","0x96bea58","0x2","int16_t","world.unk_5a39c.unk[65].x","",""
"world","4","0x96bea5a","0x2","int16_t","world.unk_5a39c.unk[65].y","",""
"world","4","0x96bea5c","0x4","int32_t","world.unk_5a39c.unk[65].z","",""
"world","4","0x96bea60","0x2","uint16_t","world.unk_5a39c.unk[66].unk1a","",""
"world","4","0x96bea62","0x2","uint16_t","world.unk_5a39c.unk[66].tag","",""
"world","4","0x96bea64","0x4","int32_t","world.unk_5a39c.unk[66].unk2","",""
"world","4","0x96bea68","0x2","int16_t","world.unk_5a39c.unk[66].x","",""
"world","4","0x96bea6a","0x2","int16_t","world.unk_5a39c.unk[66].y","",""
"world","4","0x96bea6c","0x4","int32_t","world.unk_5a39c.unk[66].z","",""
"world","4","0x96bea70","0x2","uint16_t","world.unk_5a39c.unk[67].unk1a","",""
"world","4","0x96bea72","0x2","uint16_t","world.unk_5a39c.unk[67].tag","",""
"world","4","0x96bea74","0x4","int32_t","world.unk_5a39c.unk[67].unk2","",""
"world","4","0x96bea78","0x2","int16_t","world.unk_5a39c.unk[67].x","",""
"world","4","0x96bea7a","0x2","int16_t","world.unk_5a39c.unk[67].y","",""
"world","4","0x96bea7c","0x4","int32_t","world.unk_5a39c.unk[67].z","",""
"world","4","0x96bea80","0x2","uint16_t","world.unk_5a39c.unk[68].unk1a","",""
