"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"tiletype","1","","","enum-item","MineralRampTrackNS","658",""
"tiletype","1","","","enum-item","MineralRampTrackNE","659",""
"tiletype","1","","","enum-item","MineralRampTrackNW","660",""
"tiletype","1","","","enum-item","MineralRampTrackSE","661",""
"tiletype","1","","","enum-item","MineralRampTrackSW","662",""
"tiletype","1","","","enum-item","MineralRampTrackEW","663",""
"tiletype","1","","","enum-item","MineralRampTrackNSE","664",""
"tiletype","1","","","enum-item","MineralRampTrackNSW","665",""
"tiletype","1","","","enum-item","MineralRampTrackNEW","666",""
"tiletype","1","","","enum-item","MineralRampTrackSEW","667",""
"tiletype","1","","","enum-item","MineralRampTrackNSEW","668",""
"tiletype","1","","","enum-item","FrozenRampTrackN","669",""
"tiletype","1","","","enum-item","FrozenRampTrackS","670",""
"tiletype","1","","","enum-item","FrozenRampTrackE","671",""
"tiletype","1","","","enum-item","FrozenRampTrackW","672",""
"tiletype","1","","","enum-item","FrozenRampTrackNS","673",""
"tiletype","1","","","enum-item","FrozenRampTrackNE","674",""
"tiletype","1","","","enum-item","FrozenRampTrackNW","675",""
"tiletype","1","","","enum-item","FrozenRampTrackSE","676",""
"tiletype","1","","","enum-item","FrozenRampTrackSW","677",""
"tiletype","1","","","enum-item","FrozenRampTrackEW","678",""
"tiletype","1","","","enum-item","FrozenRampTrackNSE","679",""
"tiletype","1","","","enum-item","FrozenRampTrackNSW","680",""
"tiletype","1","","","enum-item","FrozenRampTrackNEW","681",""
"tiletype","1","","","enum-item","FrozenRampTrackSEW","682",""
"tiletype","1","","","enum-item","FrozenRampTrackNSEW","683",""
"tiletype","1","","","enum-item","ConstructedRampTrackN","684",""
"tiletype","1","","","enum-item","ConstructedRampTrackS","685",""
"tiletype","1","","","enum-item","ConstructedRampTrackE","686",""
"tiletype","1","","","enum-item","ConstructedRampTrackW","687",""
"tiletype","1","","","enum-item","ConstructedRampTrackNS","688",""
"tiletype","1","","","enum-item","ConstructedRampTrackNE","689",""
"tiletype","1","","","enum-item","ConstructedRampTrackNW","690",""
"tiletype","1","","","enum-item","ConstructedRampTrackSE","691",""
"tiletype","1","","","enum-item","ConstructedRampTrackSW","692",""
"tiletype","1","","","enum-item","ConstructedRampTrackEW","693",""
"tiletype","1","","","enum-item","ConstructedRampTrackNSE","694",""
"tiletype","1","","","enum-item","ConstructedRampTrackNSW","695",""
"tiletype","1","","","enum-item","ConstructedRampTrackNEW","696",""
"tiletype","1","","","enum-item","ConstructedRampTrackSEW","697",""
"tiletype","1","","","enum-item","ConstructedRampTrackNSEW","698",""
"tiletype_material","0","0x0","0x4","enum-type","tiletype_material","","Tile material (not in DF)"
"tiletype_material","1","","","enum-item","NONE","-1",""
"tiletype_material","1","","","enum-item","AIR","0",""
"tiletype_material","1","","","enum-item","SOIL","1",""
"tiletype_material","1","","","enum-item","STONE","2",""
"tiletype_material","1","","","enum-item","FEATURE","3",""
"tiletype_material","1","","","enum-item","LAVA_STONE","4",""
"tiletype_material","1","","","enum-item","MINERAL","5",""
"tiletype_material","1","","","enum-item","FROZEN_LIQUID","6",""
"tiletype_material","1","","","enum-item","CONSTRUCTION","7",""
"tiletype_material","1","","","enum-item","GRASS_LIGHT","8",""
"tiletype_material","1","","","enum-item","GRASS_DARK","9",""
"tiletype_material","1","","","enum-item","GRASS_DRY","10",""
"tiletype_material","1","","","enum-item","GRASS_DEAD","11",""
"tiletype_material","1","","","enum-item","PLANT","12",""
"tiletype_material","1","","","enum-item","HFS","13",""
"tiletype_material","1","","","enum-item","CAMPFIRE","14",""
"tiletype_material","1","","","enum-item","FIRE","15",""
"tiletype_material","1","","","enum-item","ASHES","16",""
"tiletype_material","1","","","enum-item","MAGMA","17",""
"tiletype_material","1","","","enum-item","DRIFTWOOD","18",""
"tiletype_material","1","","","enum-item","POOL","19",""
"tiletype_material","1","","","enum-item","BROOK","20",""
"tiletype_material","1","","","enum-item","RIVER","21",""
"tiletype_shape","0","0x0","0x4","enum-type","tiletype_shape","","Tile shape (not in DF)"
"tiletype_shape","1","","","enum-item","NONE","-1",""
"tiletype_shape","1","","","enum-item","EMPTY","0",""
"tiletype_shape","1","","","enum-item","FLOOR","1",""
"tiletype_shape","1","","","enum-item","BOULDER","2",""
"tiletype_shape","1","","","enum-item","PEBBLES","3",""
"tiletype_shape","1","","","enum-item","WALL","4",""
"tiletype_shape","1","","","enum-item","FORTIFICATION","5",""
"tiletype_shape","1","","","enum-item","STAIR_UP","6",""
"tiletype_shape","1","","","enum-item","STAIR_DOWN","7",""
"tiletype_shape","1","","","enum-item","STAIR_UPDOWN","8",""
"tiletype_shape","1","","","enum-item","RAMP","9",""
"tiletype_shape","1","","","enum-item","RAMP_TOP","10",""
"tiletype_shape","1","","","enum-item","BROOK_BED","11",""
"tiletype_shape","1","","","enum-item","BROOK_TOP","12",""
"tiletype_shape","1","","","enum-item","TREE","13",""
"tiletype_shape","1","","","enum-item","SAPLING","14",""
"tiletype_shape","1","","","enum-item","SHRUB","15",""
"tiletype_shape","1","","","enum-item","ENDLESS_PIT","16",""
"tiletype_shape_basic","0","0x0","0x4","enum-type","tiletype_shape_basic","","Basic tile shape (not in DF)"
"tiletype_shape_basic","1","","","enum-item","None","-1",""
"tiletype_shape_basic","1","","","enum-item","Open","0",""
"tiletype_shape_basic","1","","","enum-item","Floor","1",""
"tiletype_shape_basic","1","","","enum-item","Ramp","2",""
"tiletype_shape_basic","1","","","enum-item","Wall","3",""
"tiletype_shape_basic","1","","","enum-item","Stair","4",""
"tiletype_special","0","0x0","0x4","enum-type","tiletype_special","","Functional tile variant (not in DF)"
"tiletype_special","1","","","enum-item","NONE","-1",""
"tiletype_special","1","","","enum-item","NORMAL","0",""
"tiletype_special","1","","","enum-item","RIVER_SOURCE","1",""
"tiletype_special","1","","","enum-item","WATERFALL","2",""
"tiletype_special","1","","","enum-item","SMOOTH","3",""
"tiletype_special","1","","","enum-item","FURROWED","4",""
"tiletype_special","1","","","enum-item","WET","5",""
"tiletype_special","1","","","enum-item","DEAD","6",""
"tiletype_special","1","","","enum-item","WORN_1","7",""
"tiletype_special","1","","","enum-item","WORN_2","8",""
"tiletype_special","1","","","enum-item","WORN_3","9",""
"tiletype_special","1","","","enum-item","TRACK","10",""
"tiletype_variant","0","0x0","0x4","enum-type","tiletype_variant","","Cosmetic tile variant (not in DF)"
"tiletype_variant","1","","","enum-item","NONE","-1",""
"tiletype_variant","1","","","enum-item","VAR_1","0",""
"tiletype_variant","1","","","enum-item","VAR_2","1",""
"tiletype_variant","1","","","enum-item","VAR_3","2",""
"tiletype_variant","1","","","enum-item","VAR_4","3",""
"timed_event","0","0x0","0x18","struct-type","timed_event","",""
"timed_event","1","0x0","0x2","timed_event_type","type","",""
"timed_event","1","0x2","0x1","int8_t","season","",""
"timed_event","1","0x4","0x2","int16_t","season_ticks","","1 tick = 10 frames"
"timed_event","1","0x8","0x4","pointer","entity","historical_entity",""
"timed_event","1","0xc","0x2","int16_t","","",""
"timed_event","1","0x10","0x4","int32_t","","",""
"timed_event","1","0x14","0x2","int16_t","","",""
"timed_event","1","0x16","0x2","int16_t","","",""
"timed_event_type","0","0x0","0x4","enum-type","timed_event_type","",""
"timed_event_type","1","","","enum-item","Caravan","0",""
"timed_event_type","1","","","enum-item","Migrants","1",""
"timed_event_type","1","","","enum-item","Diplomat","2",""
"timed_event_type","1","","","enum-item","CivAttack","3",""
"timed_event_type","1","","","enum-item","?","4","unused"
"timed_event_type","1","","","enum-item","Megabeast","5",""
"timed_event_type","1","","","enum-item","Wildlife","6",""
"timed_event_type","1","","","enum-item","Unk7","7",""
"timed_event_type","1","","","enum-item","Unk8","8",""
"timed_event_type","1","","","enum-item","Unk9","9",""
"tissue_template","0","0x0","0x50","struct-type","tissue_template","",""
"tissue_template","1","0x0","0x4","stl-string","id","",""
"tissue_template","1","0x4","0x8","df-flagarray","flags","flag-bit",""
"tissue_template","1","0xc","0x4","stl-string","tissue_name_singular","",""
"tissue_template","1","0x10","0x4","stl-string","tissue_name_plural","",""
"tissue_template","1","0x14","0xc","static-array","tissue_material_str","stl-string",""
"tissue_template","1","0x20","0x2","int16_t","","",""
"tissue_template","1","0x24","0x4","int32_t","","",""
"tissue_template","1","0x28","0x4","int32_t","relative_thickness","",""
"tissue_template","1","0x2c","0x4","int32_t","healing_rate","",""
"tissue_template","1","0x30","0x4","int32_t","vascular","",""
"tissue_template","1","0x34","0x4","int32_t","pain_receptors","",""
"tissue_template","1","0x38","0x2","int16_t","tissue_shape","",""
"tissue_template","1","0x3c","0x4","int32_t","","",""
"tissue_template","1","0x40","0x2","int16_t","insulation","",""
"tissue_template","1","0x44","0x4","stl-string","subordinate_to_tissue","",""
"tissue_template","1","0x48","0x2","int16_t","tissue_mat_state","",""
"tissue_template","1","0x4c","0x4","stl-string","tissue_shape_str","",""
"tissue_template_flags","0","0x0","0x4","enum-type","tissue_template_flags","",""
"tissue_template_flags","1","","","enum-item","THICKENS_ON_STRENGTH","0",""
"tissue_template_flags","1","","","enum-item","THICKENS_ON_ENERGY_STORAGE","1",""
"tissue_template_flags","1","","","enum-item","ARTERIES","2",""
"tissue_template_flags","1","","","enum-item","SCARS","3",""
"tissue_template_flags","1","","","enum-item","STRUCTURAL","4",""
"tissue_template_flags","1","","","enum-item","NERVOUS","5",""
"tissue_template_flags","1","","","enum-item","THOUGHT","6",""
"tissue_template_flags","1","","","enum-item","MUSCULAR","7",""
"tissue_template_flags","1","","","enum-item","SMELL","8",""
"tissue_template_flags","1","","","enum-item","HEAR","9",""
"tissue_template_flags","1","","","enum-item","FLIGHT","10",""
"tissue_template_flags","1","","","enum-item","BREATHE","11",""
"tissue_template_flags","1","","","enum-item","SIGHT","12",""
"tissue_template_flags","1","","","enum-item","COSMETIC","13",""
"tissue_template_flags","1","","","enum-item","CONNECTS","14",""
"tissue_template_flags","1","","","enum-item","FUNCTIONAL","15",""
"tissue_template_flags","1","","","enum-item","MAJOR_ARTERIES","16",""
"tissue_template_flags","1","","","enum-item","TISSUE_LEAKS","17",""
"tissue_template_flags","1","","","enum-item","STYLEABLE","18",""
"tissue_template_flags","1","","","enum-item","CONNECTIVE_TISSUE_ANCHOR","19",""
"tissue_template_flags","1","","","enum-item","SETTABLE","20",""
"tissue_template_flags","1","","","enum-item","SPLINTABLE","21",""
"tool_flags","0","0x0","0x4","enum-type","tool_flags","",""
"tool_flags","1","","","enum-item","HARD_MAT","0",""
"tool_flags","1","","","enum-item","METAL_MAT","1",""
"tool_flags","1","","","enum-item","HAS_EDGE_ATTACK","2",""
"tool_flags","1","","","enum-item","METAL_WEAPON_MAT","3",""
"tool_flags","1","","","enum-item","UNIMPROVABLE","4",""
"tool_flags","1","","","enum-item","SOFT_MAT","5",""
"tool_flags","1","","","enum-item","WOOD_MAT","6",""
"tool_flags","1","","","enum-item","INVERTED_TILE","7",""
"tool_flags","1","","","enum-item","FURNITURE","8",""
"tool_uses","0","0x0","0x4","enum-type","tool_uses","",""
"tool_uses","1","","","enum-item","NONE","-1",""
"tool_uses","1","","","enum-item","LIQUID_COOKING","0",""
"tool_uses","1","","","enum-item","LIQUID_SCOOP","1",""
"tool_uses","1","","","enum-item","GRIND_POWDER_RECEPTACLE","2",""
"tool_uses","1","","","enum-item","GRIND_POWDER_GRINDER","3",""
"tool_uses","1","","","enum-item","MEAT_CARVING","4",""
"tool_uses","1","","","enum-item","MEAT_BONING","5",""
"tool_uses","1","","","enum-item","MEAT_SLICING","6",""
"tool_uses","1","","","enum-item","MEAT_CLEAVING","7",""
"tool_uses","1","","","enum-item","HOLD_MEAT_FOR_CARVING","8",""
"tool_uses","1","","","enum-item","MEAL_CONTAINER","9",""
"tool_uses","1","","","enum-item","LIQUID_CONTAINER","10",""
"tool_uses","1","","","enum-item","FOOD_STORAGE","11",""
"tool_uses","1","","","enum-item","HIVE","12",""
"tool_uses","1","","","enum-item","NEST_BOX","13",""
"tool_uses","1","","","enum-item","SMALL_OBJECT_STORAGE","14",""
"tool_uses","1","","","enum-item","TRACK_CART","15",""
"tool_uses","1","","","enum-item","HEAVY_OBJECT_HAULING","16",""
"toy_flags","0","0x0","0x4","enum-type","toy_flags","",""
"toy_flags","1","","","enum-item","HARD_MAT","0",""
"training_assignment","0","0x0","0xc","struct-type","training_assignment","",""
"training_assignment","1","0x0","0x4","int32_t","animal_id","",""
"training_assignment","1","0x4","0x4","int32_t","trainer_id","",""
"training_assignment","1","0x8","0x4","enum","auto_mode","",""
"training_assignment","2","","","enum-item","None","0",""
"training_assignment","2","","","enum-item","Any","1",""
"training_assignment","2","","","enum-item","AnyUnassigned","2",""
"training_knowledge_level","0","0x0","0x4","enum-type","training_knowledge_level","",""
"training_knowledge_level","1","","","enum-item","None","0",""
"training_knowledge_level","1","","","enum-item","FewFacts","1",""
"training_knowledge_level","1","","","enum-item","GeneralFamiliarity","2",""
"training_knowledge_level","1","","","enum-item","Knowledgeable","3",""
"training_knowledge_level","1","","","enum-item","Expert","4",""
"training_knowledge_level","1","","","enum-item","Domesticated","5",""
"trap_type","0","0x0","0x4","enum-type","trap_type","",""
"trap_type","1","","","enum-item","Lever","0",""
"trap_type","1","","","enum-item","PressurePlate","1",""
"trap_type","1","","","enum-item","CageTrap","2",""
"trap_type","1","","","enum-item","StoneFallTrap","3",""
"trap_type","1","","","enum-item","WeaponTrap","4",""
"trap_type","1","","","enum-item","TrackStop","5",""
"trapcomp_flags","0","0x0","0x4","enum-type","trapcomp_flags","",""
"trapcomp_flags","1","","","enum-item","IS_SCREW","0",""
"trapcomp_flags","1","","","enum-item","IS_SPIKE","1",""
"trapcomp_flags","1","","","enum-item","WOOD","2",""
"trapcomp_flags","1","","","enum-item","METAL","3",""
"trapcomp_flags","1","","","enum-item","HAS_EDGE_ATTACK","4",""
"ui","0","0x0","0x6f08","struct-type","ui","",""
"ui","1","0x0","0x2","int16_t","game_state","","2 running, 1 lost to siege, 0 lost"
"ui","1","0x4","0x4","int32_t","lost_to_siege_civ","",""
"ui","1","0x8","0x4c","compound","unk8","",""
"ui","2","0x8","0x2","int16_t","unk8","",""
"ui","2","0xc","0x4","int32_t","unk8","",""
"ui","2","0x10","0xc","stl-vector","unk8.unk10","building*",""
"ui","2","0x1c","0x4","int32_t","unk8","",""
"ui","2","0x20","0x4","int32_t","unk8","",""
"ui","2","0x24","0x8","static-array","unk8","int32_t",""
"ui","2","0x2c","0x2","int16_t","unk8","",""
"ui","2","0x2e","0x2","int16_t","unk8","",""
"ui","2","0x30","0x2","int16_t","unk8","",""
"ui","2","0x32","0x2","int16_t","unk8","",""
"ui","2","0x34","0x2","int16_t","unk8","",""
"ui","2","0x36","0x4","static-array","unk8","int16_t",""
"ui","2","0x3a","0x4","static-array","unk8","int16_t",""
"ui","2","0x3e","0x4","static-array","unk8","int16_t",""
"ui","2","0x44","0x4","int32_t","unk8","",""
"ui","2","0x48","0x4","int32_t","unk8","",""
"ui","2","0x4c","0x4","int32_t","unk8","",""
"ui","2","0x50","0x1","int8_t","unk8","",""
"ui","1","0x54","0x4","int32_t","","",""
"ui","1","0x58","0x4","int32_t","","",""
"ui","1","0x5c","0x4","int32_t","","",""
"ui","1","0x60","0x4","int32_t","","",""
"ui","1","0x64","0x2","int16_t","bookkeeper_settings","",""
"ui","1","0x68","0xc","stl-vector","caravans","caravan_state*",""
"ui","1","0x74","0x1","int8_t","","",""
"ui","1","0x76","0x2","int16_t","fortress_rank","",""
"ui","1","0x78","0x2","int16_t","","",""
"ui","1","0x7a","0x2","int16_t","","",""
"ui","1","0x7c","0x2","int16_t","","",""
"ui","1","0x7e","0x1","int8_t","","",""
"ui","1","0x7f","0x1","int8_t","","",""
"ui","1","0x80","0x1","bool","economy_enabled","",""
"ui","1","0x81","0x1","int8_t","","",""
"ui","1","0x82","0x1","bool","justice_active","",""
"ui","1","0x84","0x2","int16_t","","",""
"ui","1","0x86","0x2","int16_t","","",""
"ui","1","0x88","0x2","int16_t","","",""
"ui","1","0x8c","0x8","compound","becoming_capital","",""
